8.857400	2	1
24.867700	2	1
39.839400	2	1
53.848200	2	1
67.847200	2	1
82.844000	2	1
98.852700	2	1
112.849300	2	1
128.835000	2	1
143.840800	2	1
158.855100	2	1
173.843000	2	1
186.852700	2	1
200.851000	2	1
215.849200	2	1
231.833100	2	1
245.833300	2	1
258.843000	2	1
273.847400	2	1
288.831700	2	1
302.834200	2	1
316.850900	2	1
332.849100	2	1
348.860400	2	1
364.849000	2	1
380.848500	2	1
