16.340600	2	1
31.341700	2	1
47.342800	2	1
61.343800	2	1
74.361300	2	1
89.345900	2	1
103.346800	2	1
116.347700	2	1
131.332200	2	1
144.349600	2	1
157.350500	2	1
172.334900	2	1
185.335800	2	1
200.336600	2	1
213.337700	2	1
228.338700	2	1
243.339700	2	1
259.341000	2	1
274.342000	2	1
289.343000	2	1
302.343900	2	1
315.344700	2	1
329.345700	2	1
343.329900	2	1
358.347700	2	1
372.348700	2	1
